,IST,Pressure,Extrenal_temp,Internal_temp,Humidity,Volatge,GMT,Latitude,n/s,Longitude,e/w,No. of Satellites,Altitude
862,16:39:19,766.1,5.92,19.3,8.6,8.3,_,_,_,_,_,10,2386.4
863,16:39:20,765.7,5.92,19.3,8.5,8.3,_,_,_,_,_,10,2386.4
864,16:39:21,765.5,5.99,19.3,8.5,8.3,11:09:19,28.792501,n,77.238167,e,10,2409.6
865,16:39:22,765.0,5.85,19.3,8.4,8.3,11:09:20,28.792501,n,77.238167,e,10,2409.6
866,16:39:23,764.7,5.92,19.3,8.3,8.3,_,_,_,_,_,10,2409.6
867,16:39:24,764.4,5.92,19.3,8.3,8.3,_,_,_,_,_,10,2409.6
868,16:39:24,764.0,5.92,19.3,8.2,8.3,_,_,_,_,_,10,2409.6
869,16:39:25,763.7,5.85,19.3,8.2,8.3,11:09:23,28.792835,n,77.238327,e,10,2426.5
870,16:39:25,764.0,5.85,19.3,8.1,8.3,11:09:24,28.792835,n,77.238327,e,10,2426.5
871,16:39:26,763.3,5.79,19.3,7.9,8.3,_,_,_,_,_,10,2426.5
872,16:39:27,763.1,5.79,19.3,8.0,8.3,11:09:25,28.792835,n,77.238327,e,10,2426.5
873,16:39:28,762.1,5.79,19.3,8.0,8.3,_,_,_,_,_,10,2426.5
874,16:39:29,761.5,5.79,19.3,8.0,8.3,11:09:27,28.793001,n,77.238503,e,10,2449.8
875,16:39:30,761.0,5.72,19.3,7.8,8.3,11:09:28,28.793001,n,77.238503,e,10,2449.8
876,16:39:30,760.6,5.72,19.3,7.9,8.3,_,_,_,_,_,10,2449.8
877,16:39:31,760.4,5.72,19.3,7.8,8.3,_,_,_,_,_,10,2449.8
878,16:39:32,759.8,5.72,19.3,7.8,8.3,_,_,_,_,_,10,2449.8
879,16:39:33,759.4,5.72,19.3,7.7,8.3,11:09:31,28.793169,n,77.238838,e,10,2473.3
880,16:39:33,759.6,5.72,19.3,7.6,8.3,11:09:32,28.793169,n,77.238838,e,10,2473.3
881,16:39:34,758.9,5.72,19.3,7.5,8.3,_,_,_,_,_,10,2473.3
882,16:39:35,758.8,5.65,19.3,7.6,8.3,_,_,_,_,_,10,2473.3
883,16:39:36,758.0,5.65,19.3,7.6,8.3,_,_,_,_,_,10,2473.3
884,16:39:37,757.6,5.65,19.3,7.7,8.3,11:09:35,28.793501,n,77.239166,e,9,2493.3
885,16:39:37,757.7,5.58,19.3,7.5,8.3,11:09:36,28.793669,n,77.239166,e,9,2493.3
886,16:39:38,756.7,5.58,19.3,7.6,8.3,_,_,_,_,_,9,2493.3
887,16:39:39,756.4,5.51,19.3,7.4,8.3,_,_,_,_,_,9,2493.3
888,16:39:40,756.1,5.44,19.3,7.5,8.3,_,_,_,_,_,9,2493.3
889,16:39:41,755.5,5.51,19.3,7.4,8.3,11:09:39,28.793831,n,77.239502,e,10,2515.7
890,16:39:41,755.5,5.44,19.3,7.5,8.3,11:09:40,28.793999,n,77.239502,e,10,2515.7
891,16:39:42,754.8,5.44,19.3,7.3,8.3,_,_,_,_,_,10,2515.7
892,16:39:43,754.2,5.47,19.3,7.4,8.3,_,_,_,_,_,10,2515.7
893,16:39:44,754.4,5.38,19.3,7.4,8.3,_,_,_,_,_,10,2515.7
894,16:39:45,753.5,5.38,19.3,7.4,8.3,11:09:43,28.793999,n,77.239838,e,10,2537.3
895,16:39:45,753.2,5.31,19.3,7.4,8.3,_,_,_,_,_,10,2537.3
896,16:39:46,752.8,5.31,19.3,7.4,8.3,11:09:44,28.794165,n,77.239838,e,10,2537.3
897,16:39:47,752.1,5.24,19.3,7.4,8.3,_,_,_,_,_,10,2537.3
898,16:39:48,751.7,5.17,19.3,7.4,8.3,_,_,_,_,_,10,2537.3
899,16:39:49,751.7,5.17,19.3,7.4,8.3,11:09:47,28.794333,n,77.239998,e,9,2563.1
900,16:39:49,750.9,5.1,19.3,7.3,8.3,11:09:48,28.794333,n,77.239998,e,9,2563.1
901,16:39:50,750.5,5.03,19.3,7.4,8.3,_,_,_,_,_,9,2563.1
902,16:39:51,749.9,5.03,19.3,7.3,8.3,_,_,_,_,_,9,2563.1
903,16:39:52,749.6,5.1,19.3,7.3,8.3,_,_,_,_,_,9,2563.1
904,16:39:53,749.2,5.03,19.3,7.3,8.3,11:09:51,28.794333,n,77.240166,e,10,2583.7
905,16:39:53,748.7,5.03,19.3,7.3,8.3,11:09:52,28.794333,n,77.240166,e,10,2583.7
906,16:39:54,748.4,4.97,19.3,7.3,8.3,_,_,_,_,_,10,2583.7
907,16:39:55,748.3,4.97,19.3,7.3,8.3,_,_,_,_,_,10,2583.7
908,16:39:56,747.8,4.99,19.3,7.3,8.3,_,_,_,_,_,10,2583.7
909,16:39:56,747.1,4.9,19.3,7.4,8.3,11:09:55,28.794666,n,77.240334,e,10,2606.3
910,16:39:57,746.8,4.9,19.3,7.3,8.3,11:09:56,28.794666,n,77.240501,e,10,2606.3
911,16:39:58,746.4,4.83,19.3,7.5,8.3,_,_,_,_,_,10,2606.3
912,16:39:59,746.2,4.83,19.3,7.5,8.3,_,_,_,_,_,10,2606.3
913,16:40:00,745.7,4.79,19.3,7.4,8.3,_,_,_,_,_,10,2606.3
914,16:40:01,745.2,4.76,19.3,7.4,8.3,11:09:59,28.794832,n,77.240837,e,8,2627.2
915,16:40:01,744.7,4.76,19.3,7.2,8.3,11:10:00,28.794832,n,77.240997,e,8,2627.2
916,16:40:02,744.4,4.76,19.3,7.3,8.3,_,_,_,_,_,8,2627.2
917,16:40:03,744.2,4.69,19.3,7.3,8.3,_,_,_,_,_,8,2627.2
918,16:40:04,743.6,4.69,19.3,7.2,8.3,_,_,_,_,_,8,2627.2
919,16:40:05,743.1,4.76,19.3,7.4,8.3,11:10:03,28.795,n,77.241333,e,9,2650.8
920,16:40:05,742.8,4.69,19.3,7.3,8.3,11:10:04,28.795,n,77.241333,e,9,2650.8
921,16:40:06,742.3,4.69,19.3,7.4,8.3,_,_,_,_,_,9,2650.8
922,16:40:07,742.0,4.69,19.3,7.4,8.3,_,_,_,_,_,9,2650.8
923,16:40:08,741.6,4.69,19.3,7.3,8.3,_,_,_,_,_,9,2650.8
924,16:40:09,741.1,4.69,19.3,7.4,8.3,11:10:07,28.795166,n,77.241501,e,10,2672.4
925,16:40:09,740.8,4.63,19.3,7.2,8.3,_,_,_,_,_,10,2672.4
926,16:40:10,740.7,4.63,19.3,7.4,8.3,11:10:08,28.795166,n,77.241501,e,10,2672.4
927,16:40:11,740.4,4.63,19.3,7.4,8.3,_,_,_,_,_,10,2672.4
928,16:40:12,739.9,4.56,19.3,7.4,8.3,_,_,_,_,_,10,2672.4
929,16:40:13,739.4,4.49,19.3,7.4,8.3,11:10:11,28.795332,n,77.241829,e,9,2698.7
930,16:40:13,738.4,4.42,19.3,7.5,8.3,_,_,_,_,_,9,2698.7
931,16:40:14,737.7,4.42,19.3,7.7,8.3,11:10:12,28.7955,n,77.241997,e,9,2698.7
932,16:40:14,737.3,4.42,19.3,7.7,8.3,_,_,_,_,_,9,2698.7
933,16:40:16,736.8,4.42,19.2,7.7,8.3,_,_,_,_,_,9,2698.7
934,16:40:17,736.1,4.35,19.2,7.8,8.3,11:10:15,28.795666,n,77.242165,e,10,2726.4
935,16:40:17,735.8,4.29,19.3,7.9,8.3,11:10:16,28.795666,n,77.242332,e,10,2726.4
936,16:40:18,735.6,4.29,19.3,88.0,8.3,_,_,_,_,_,10,2726.4
937,16:40:19,735.0,4.29,19.3,8.2,8.3,_,_,_,_,_,10,2726.4
938,16:40:20,735.0,4.29,19.3,8.1,8.3,_,_,_,_,_,10,2726.4
939,16:40:21,734.4,4.29,19.3,8.2,8.3,11:10:19,28.796,n,77.242668,e,10,2747.0
940,16:40:21,733.8,4.22,19.3,8.3,8.3,11:10:20,28.796,n,77.242828,e,10,2747.0
941,16:40:22,734.0,4.22,19.3,8.4,8.3,_,_,_,_,_,10,2747.0
942,16:40:23,733.0,4.15,19.3,8.6,8.3,_,_,_,_,_,10,2747.0
943,16:40:24,733.4,4.15,19.3,8.6,8.3,_,_,_,_,_,10,2747.0
944,16:40:25,732.3,4.15,19.3,8.6,8.3,11:10:23,28.796333,n,77.243164,e,10,2769.0
945,16:40:25,732.3,4.1,19.3,8.6,8.3,11:10:24,28.796333,n,77.243164,e,10,2769.0
946,16:40:26,731.7,4.01,19.3,8.8,8.3,_,_,_,_,_,10,2769.0
947,16:40:27,731.5,3.95,19.3,8.9,8.3,_,_,_,_,_,10,2769.0
948,16:40:28,730.6,3.95,19.2,9.0,8.3,_,_,_,_,_,10,2769.0
949,16:40:29,730.2,3.88,19.3,9.0,8.3,11:10:27,28.796501,n,77.243332,e,10,2793.3
950,16:40:29,729.8,3.88,19.3,9.2,8.3,11:10:28,28.796667,n,77.2435,e,10,2793.3
951,16:40:30,729.1,3.88,19.3,9.1,8.3,_,_,_,_,_,10,2793.3
952,16:40:31,728.8,3.81,19.3,9.1,8.3,_,_,_,_,_,10,2793.3
953,16:40:32,728.4,3.74,19.2,9.3,8.3,_,_,_,_,_,10,2793.3
954,16:40:33,728.3,3.74,19.2,9.5,8.3,11:10:31,28.796835,n,77.243828,e,9,2818.1
955,16:40:33,727.6,3.67,19.3,9.6,8.3,11:10:32,28.797001,n,77.243828,e,9,2818.1
956,16:40:34,727.8,3.7,19.3,9.6,8.3,_,_,_,_,_,9,2818.1
957,16:40:35,727.2,3.61,19.3,9.5,8.3,_,_,_,_,_,9,2818.1
958,16:40:36,726.8,3.61,19.3,9.6,8.3,_,_,_,_,_,9,2818.1
959,16:40:37,726.7,3.61,19.3,9.6,8.3,11:10:35,28.797169,n,77.244164,e,8,2837.2
960,16:40:37,726.4,3.54,19.3,9.8,8.3,11:10:36,28.797335,n,77.244164,e,8,2837.2
961,16:40:38,725.5,3.47,19.3,9.8,8.3,_,_,_,_,_,8,2837.2
962,16:40:39,725.0,3.4,19.3,9.8,8.3,_,_,_,_,_,8,2837.2
963,16:40:40,724.6,3.4,19.3,10.2,8.3,s,_,_,_,_,8,2837.2
964,16:40:41,724.2,3.33,19.3,10.2,8.3,11:10:39,28.797335,n,77.244499,e,10,2861.1
965,16:40:41,723.6,3.27,19.3,10.2,8.3,11:10:40,28.797335,n,77.244667,e,10,2861.1
966,16:40:42,723.2,3.27,19.3,10.4,8.3,_,_,_,_,_,10,2861.1
967,16:40:43,722.7,3.2,19.3,10.3,8.3,_,_,_,_,_,10,2861.1
968,16:40:44,722.3,3.13,19.2,10.3,8.3,_,_,_,_,_,10,2861.1
969,16:40:45,721.7,3.13,19.2,10.5,8.3,11:10:43,28.797503,n,77.245003,e,10,2887.8
970,16:40:45,721.3,3.09,19.2,10.5,8.3,11:10:44,28.797503,n,77.245163,e,10,2887.8
971,16:40:46,720.9,3.06,19.2,10.7,8.3,_,_,_,_,_,10,2887.8
972,16:40:47,720.7,3.13,19.2,10.8,8.3,_,_,_,_,_,10,2887.8
973,16:40:48,720.5,3.0,19.2,10.8,8.3,_,_,_,_,_,10,2887.8
974,16:40:49,720.1,3.0,19.3,10.8,8.3,11:10:47,28.797503,n,77.245338,e,10,2906.3
975,16:40:49,719.8,3.0,19.3,11.3,8.3,11:10:48,28.797503,n,77.245338,e,10,2906.3
976,16:40:50,719.4,3.02,19.2,11.3,8.3,_,_,_,_,_,10,2906.3
977,16:40:51,719.0,3.0,19.2,11.3,8.3,_,_,_,_,_,10,2906.3
978,16:40:52,718.6,3.0,19.2,11.6,8.3,_,_,_,_,_,10,2906.3
979,16:40:53,718.6,2.88,19.2,11.6,8.3,11:10:51,28.797834,n,77.245674,e,10,2928.5
980,16:40:53,717.9,2.86,19.2,11.8,8.3,11:10:52,28.797834,n,77.245834,e,10,2928.5
981,16:40:54,717.3,2.86,19.2,11.9,8.3,_,_,_,_,_,10,2928.5
982,16:40:55,717.1,2.72,19.2,11.9,8.3,_,_,_,_,_,10,2928.5
983,16:40:56,716.7,2.68,19.2,12.0,8.3,_,_,_,_,_,10,2928.5
984,16:40:57,716.0,2.75,19.2,12.1,8.3,11:10:55,28.797998,n,77.24633,e,10,2954.6
985,16:40:57,715.4,2.72,19.2,12.4,8.3,11:10:56,28.797998,n,77.24633,e,10,2954.6
986,16:40:58,714.9,2.72,19.2,12.4,8.3,_,_,_,_,_,10,2954.6
987,16:40:59,714.5,2.66,19.2,12.4,8.3,_,_,_,_,_,10,2954.6
988,16:41:00,714.5,2.66,19.2,12.2,8.3,_,_,_,_,_,10,2954.6
989,16:41:01,713.9,2.59,19.2,12.3,8.3,11:10:59,28.798332,n,77.246666,e,10,2978.1
990,16:41:01,713.4,2.61,19.2,12.6,8.3,11:11:00,28.798332,n,77.246666,e,10,2978.1
991,16:41:02,713.6,2.61,19.2,12.4,8.3,_,_,_,_,_,10,2978.1
992,16:41:03,712.7,2.59,19.2,12.5,8.3,_,_,_,_,_,10,2978.1
993,16:41:04,712.4,2.59,19.2,12.5,8.3,_,_,_,_,_,10,2978.1
994,16:41:05,711.9,2.59,19.2,12.5,8.3,11:11:03,28.798666,n,77.246994,e,10,2999.0
995,16:41:05,711.5,2.52,19.2,12.4,8.3,11:11:04,28.798666,n,77.246994,e,10,2999.0
996,16:41:06,711.0,2.48,19.2,12.4,8.3,_,_,_,_,_,10,2999.0
997,16:41:07,710.6,2.54,19.2,12.3,8.3,_,_,_,_,_,10,2999.0
998,16:41:08,710.1,2.54,19.2,12.5,8.3,_,_,_,_,_,10,2999.0
999,16:41:09,710.0,2.52,19.2,12.4,8.3,11:11:07,28.798832,n,77.24733,e,10,3024.2
1000,16:41:09,709.6,2.48,19.2,12.3,8.3,11:11:08,28.799,n,77.24733,e,10,3024.2
1001,16:41:10,709.1,2.39,19.2,12.4,8.3,_,_,_,_,_,10,3024.2
1002,16:41:11,708.5,2.34,19.2,12.4,8.3,_,_,_,_,_,10,3024.2
1003,16:41:12,708.0,2.34,19.2,12.4,8.3,_,_,_,_,_,10,3024.2
1004,16:41:13,708.1,2.41,19.2,12.4,8.3,11:11:11,28.799166,n,77.247833,e,10,3048.6
1005,16:41:13,707.2,2.32,19.2,12.5,8.3,11:11:12,28.799334,n,77.247833,e,10,3048.6
1006,16:41:14,706.7,2.32,19.2,12.6,8.3,_,_,_,_,_,10,3048.6
1007,16:41:15,706.4,2.27,19.2,12.4,8.3,_,_,_,_,_,10,3048.6
1008,16:41:16,706.2,2.34,19.2,12.5,8.2,_,_,_,_,_,10,3048.6
1009,16:41:17,705.7,2.25,19.2,12.5,8.3,11:11:15,28.799334,n,77.248329,e,9,3071.3
1010,16:41:17,705.0,2.18,19.2,12.5,8.3,11:11:16,28.7995,n,77.248505,e,9,3071.3
1011,16:41:18,705.2,2.25,19.2,12.5,8.3,_,_,_,_,_,9,3071.3
1012,16:41:18,704.8,2.2,19.2,12.5,8.3,_,_,_,_,_,9,3071.3
1013,16:41:20,703.8,2.2,19.2,12.4,8.3,_,_,_,_,_,9,3071.3
1014,16:41:21,703.9,2.14,19.2,12.7,8.3,11:11:19,28.799665,n,77.248833,e,10,3096.1
1015,16:41:21,703.5,2.07,19.2,12.6,8.3,11:11:20,28.799833,n,77.249001,e,10,3096.1
1016,16:41:22,703.1,2.05,19.2,12.5,8.3,_,_,_,_,_,10,3096.1
1017,16:41:23,702.2,1.98,19.2,12.6,8.3,_,_,_,_,_,10,3096.1
1018,16:41:24,701.9,2.0,19.2,12.7,8.3,_,_,_,_,_,10,3096.1
1019,16:41:25,701.3,1.91,19.2,12.7,8.3,11:11:23,28.799999,n,77.249504,e,9,3121.4
1020,16:41:25,700.8,1.87,19.2,12.7,8.3,11:11:24,28.799999,n,77.249664,e,9,3121.4
1021,16:41:26,700.3,1.93,19.2,12.7,8.3,_,_,_,_,_,9,3121.4
1022,16:41:27,699.8,1.87,19.2,12.8,8.3,_,_,_,_,_,9,3121.4
1023,16:41:28,699.5,1.8,19.2,13.0,8.3,_,_,_,_,_,9,3121.4
1024,16:41:29,699.1,1.73,19.2,12.8,8.3,11:11:27,28.800167,n,77.25,e,10,3147.4
1025,16:41:29,698.8,1.73,19.2,13.1,8.3,11:11:28,28.800333,n,77.25016,e,10,3147.4
1026,16:41:30,698.0,1.8,19.2,13.1,8.3,_,_,_,_,_,10,3147.4
1027,16:41:31,698.1,1.66,19.2,13.2,8.3,_,_,_,_,_,10,3147.4
1028,16:41:32,697.2,1.66,19.2,13.1,8.3,_,_,_,_,_,10,3147.4
1029,16:41:33,696.8,1.6,19.2,13.3,8.3,11:11:31,28.800667,n,77.250664,e,10,3172.7
1030,16:41:33,696.9,1.53,19.2,13.4,8.3,11:11:32,28.800667,n,77.250832,e,10,3172.7
1031,16:41:34,696.0,1.46,19.2,13.6,8.3,_,_,_,_,_,10,3172.7
1032,16:41:35,695.5,1.46,19.2,13.7,8.3,_,_,_,_,_,10,3172.7
1033,16:41:36,695.1,1.46,19.2,13.6,8.3,_,_,_,_,_,10,3172.7
1034,16:41:37,694.7,1.53,19.2,13.8,8.3,11:11:35,28.800835,n,77.251167,e,9,3197.0
1035,16:41:37,694.3,1.46,19.2,14.0,8.3,11:11:36,28.800835,n,77.251335,e,9,3197.0
1036,16:41:38,694.1,1.39,19.2,14.0,8.3,_,_,_,_,_,9,3197.0
1037,16:41:39,693.5,1.39,19.2,14.2,8.3,11:11:37,28.801001,n,77.251495,e,9,3197.0
1038,16:41:40,693.0,1.33,19.2,14.4,8.3,_,_,_,_,_,9,3197.0
1039,16:41:41,692.6,1.33,19.2,14.3,8.3,11:11:39,28.801168,n,77.251671,e,9,3220.9
1040,16:41:41,692.4,1.26,19.2,14.4,8.3,11:11:40,28.801334,n,77.251831,e,9,3220.9
1041,16:41:42,692.0,1.33,19.2,14.6,8.3,_,_,_,_,_,9,3220.9
1042,16:41:43,692.0,1.19,19.2,14.8,8.3,_,_,_,_,_,9,3220.9
1043,16:41:44,691.5,1.26,19.2,15.0,8.3,_,_,_,_,_,9,3220.9
1044,16:41:45,691.4,1.19,19.2,15.0,8.3,11:11:43,28.801668,n,77.252167,e,10,3237.3
1045,16:41:45,691.0,1.12,19.2,15.1,8.3,11:11:44,28.801836,n,77.252167,e,10,3237.3
1046,16:41:46,690.8,1.19,19.2,15.4,8.3,_,_,_,_,_,10,3237.3
1047,16:41:47,690.5,1.12,19.2,15.3,8.3,_,_,_,_,_,10,3237.3
1048,16:41:48,690.2,1.12,19.2,15.6,8.3,_,_,_,_,_,10,3237.3
1049,16:41:49,690.0,1.06,19.2,15.6,8.3,11:11:47,28.802164,n,77.252495,e,10,3254.3
1050,16:41:49,689.9,0.99,19.2,15.8,8.3,11:11:48,28.802332,n,77.25267,e,10,3254.3
1051,16:41:50,689.6,0.99,19.2,15.7,8.3,_,_,_,_,_,10,3254.3
1052,16:41:51,689.1,0.92,19.2,15.9,8.3,_,_,_,_,_,10,3254.3
1053,16:41:52,688.2,0.85,19.1,16.1,8.3,_,_,_,_,_,10,3254.3
1054,16:41:53,687.7,0.83,19.2,16.2,8.3,11:11:51,28.802498,n,77.253166,e,10,3278.8
1055,16:41:53,687.3,0.79,19.2,16.2,8.3,11:11:52,28.802666,n,77.253166,e,10,3278.8
1056,16:41:54,686.8,0.79,19.1,16.4,8.3,_,_,_,_,_,10,3278.8
1057,16:41:55,686.4,0.79,19.2,16.5,8.3,11:11:53,28.802666,n,77.253334,e,10,3278.8
1058,16:41:56,686.0,0.72,19.1,16.5,8.3,_,_,_,_,_,10,3278.8
1059,16:41:57,685.6,0.72,19.1,16.7,8.3,11:11:55,28.802832,n,77.253502,e,10,3302.9
1060,16:41:57,685.2,0.63,19.1,16.7,8.3,11:11:56,28.802832,n,77.25367,e,10,3302.9
1061,16:41:58,684.7,0.72,19.1,16.9,8.3,_,_,_,_,_,10,3302.9
1062,16:41:59,684.2,0.58,19.1,17.0,8.3,_,_,_,_,_,10,3302.9
1063,16:42:00,684.2,0.58,19.1,17.1,8.3,_,_,_,_,_,10,3302.9
1064,16:42:01,683.4,0.58,19.1,17.2,8.3,11:11:59,28.803165,n,77.254005,e,10,3328.7
1065,16:42:01,682.9,0.52,19.1,17.3,8.3,11:12:00,28.803333,n,77.254005,e,10,3328.7
1066,16:42:02,682.5,0.45,19.1,17.4,8.3,_,_,_,_,_,10,3328.7
1067,16:42:03,682.2,0.45,19.1,17.5,8.3,_,_,_,_,_,10,3328.7
1068,16:42:04,681.9,0.52,19.1,17.6,8.3,_,_,_,_,_,10,3328.7
1069,16:42:05,681.4,0.45,19.1,17.7,8.3,11:12:03,28.803499,n,77.254326,e,10,3351.9
1070,16:42:05,681.0,0.38,19.1,17.8,8.3,11:12:04,28.803499,n,77.254326,e,10,3351.9
1071,16:42:06,680.6,0.38,19.1,17.9,8.3,_,_,_,_,_,10,3351.9
1072,16:42:07,680.6,0.38,19.1,17.9,8.3,_,_,_,_,_,10,3351.9
1073,16:42:08,680.1,0.38,19.1,18.2,8.3,_,_,_,_,_,10,3351.9
1074,16:42:09,679.7,0.31,19.1,18.2,8.3,11:12:07,28.803833,n,77.254662,e,10,3372.3
1075,16:42:09,679.5,0.25,19.1,18.2,8.3,11:12:08,28.803999,n,77.254662,e,10,3372.3
1076,16:42:10,679.5,0.25,19.1,18.3,8.3,_,_,_,_,_,10,3372.3
1077,16:42:11,679.0,0.11,19.1,18.4,8.3,_,_,_,_,_,10,3372.3
1078,16:42:12,678.4,0.11,19.1,18.4,8.3,_,_,_,_,_,10,3372.3
1079,16:42:17,675.6,-0.16,19.1,18.6,8.3,11:12:15,28.804501,n,77.255501,e,10,3419.8
1080,16:42:17,675.3,-0.22,19.1,18.7,8.3,11:12:16,28.804667,n,77.255661,e,10,3419.8
1081,16:42:18,675.2,-0.29,19.1,18.8,8.3,_,_,_,_,_,10,3419.8
1082,16:42:19,675.0,-0.29,19.1,18.7,8.3,_,_,_,_,_,10,3419.8
1083,16:42:20,674.2,-0.36,19.1,18.9,8.3,_,_,_,_,_,10,3419.8
1084,16:42:21,674.0,-0.43,19.1,18.9,8.3,11:12:19,28.805,n,77.255997,e,10,3445.7
1085,16:42:21,673.5,-0.49,19.1,19.0,8.3,11:12:20,28.805,n,77.256172,e,10,3445.7
1086,16:42:22,672.9,-0.56,19.1,19.0,8.3,_,_,_,_,_,10,3445.7
1087,16:42:23,672.2,-0.56,19.1,19.1,8.3,_,_,_,_,_,10,3445.7
1088,16:42:24,672.1,-0.63,19.1,19.1,8.3,_,_,_,_,_,10,3445.7
1089,16:42:25,671.5,-0.63,19.1,19.1,8.3,11:12:23,28.805334,n,77.256332,e,10,3469.9
1090,16:42:25,671.1,-0.69,19.1,19.1,8.3,11:12:24,28.805502,n,77.256332,e,10,3469.9
1091,16:42:27,670.4,-0.69,19.1,19.1,8.3,_,_,_,_,_,10,3469.9
1092,16:42:28,670.0,-0.76,19.1,19.2,8.3,_,_,_,_,_,10,3469.9
1093,16:42:29,669.8,-0.76,19.1,19.3,8.3,11:12:27,28.805668,n,77.256668,e,10,3492.4
1094,16:42:29,669.5,-0.76,19.1,19.2,8.3,11:12:28,28.805668,n,77.256836,e,10,3492.4
1095,16:42:30,669.0,-0.76,19.1,19.2,8.3,_,_,_,_,_,10,3492.4
1096,16:42:31,669.0,-0.76,19.1,19.3,8.3,_,_,_,_,_,10,3492.4
1097,16:42:32,668.7,-0.83,19.1,19.3,8.3,_,_,_,_,_,10,3492.4
1098,16:42:33,668.5,-0.9,19.1,19.3,8.3,11:12:31,28.805836,n,77.257332,e,9,3513.0
1099,16:42:33,668.2,-0.96,19.1,19.3,8.3,11:12:32,28.806002,n,77.2575,e,9,3513.0
1100,16:42:34,667.8,-0.96,19.1,19.3,8.3,_,_,_,_,_,9,3513.0
1101,16:42:35,667.2,-1.01,19.1,19.2,8.3,_,_,_,_,_,9,3513.0
1102,16:42:36,666.8,-1.03,19.1,19.4,8.3,11:12:34,28.806002,n,77.257835,e,9,3513.0
1103,16:42:37,666.4,-1.1,19.1,19.3,8.3,11:12:35,28.806002,n,77.258003,e,10,3532.1
1104,16:42:37,665.9,-1.16,19.1,19.2,8.3,11:12:36,28.80617,n,77.258171,e,10,3532.1
1105,16:42:38,665.5,-1.16,19.1,19.2,8.3,_,_,_,_,_,10,3532.1
1106,16:42:39,665.1,-1.21,19.1,19.2,8.3,_,_,_,_,_,10,3532.1
1107,16:42:40,664.7,-1.21,19.1,19.1,8.3,_,_,_,_,_,10,3532.1
1108,16:42:41,664.6,-1.28,19.1,19.2,8.3,11:12:39,28.806332,n,77.258499,e,10,3556.9
1109,16:42:41,664.4,-1.37,19.1,19.1,8.3,11:12:40,28.806498,n,77.258667,e,10,3556.9
1110,16:42:42,664.0,-1.28,19.1,19.1,8.3,_,_,_,_,_,10,3556.9
1111,16:42:43,663.4,-1.34,19.1,19.0,8.2,_,_,_,_,_,10,3556.9
1112,16:42:44,662.9,-1.34,19.1,19.0,8.3,_,_,_,_,_,10,3556.9
1113,16:42:45,662.3,-1.37,19.1,19.0,8.3,11:12:43,28.806665,n,77.259331,e,10,3581.8
1114,16:42:45,661.8,-1.43,19.1,18.9,8.3,11:12:44,28.806665,n,77.259499,e,10,3581.8
1115,16:42:47,660.9,-1.43,19.1,18.5,8.3,_,_,_,_,_,10,3581.8
1116,16:42:48,660.6,-1.34,19.1,18.4,8.3,_,_,_,_,_,10,3581.8
1117,16:42:49,660.2,-1.28,19.1,18.1,8.3,11:12:47,28.806831,n,77.259834,e,10,3605.6
1118,16:42:49,659.9,-1.37,19.1,18.1,8.3,11:12:48,28.806999,n,77.260002,e,10,3605.6
1119,16:42:50,659.5,-1.43,19.1,17.7,8.3,_,_,_,_,_,10,3605.6
1120,16:42:51,659.7,-1.3,19.1,17.5,8.3,_,_,_,_,_,10,3605.6
1121,16:42:52,659.3,-1.28,19.1,17.5,8.3,_,_,_,_,_,10,3605.6
1122,16:42:53,659.0,-1.43,19.1,17.3,8.3,11:12:51,28.807333,n,77.260498,e,9,3627.8
1123,16:42:53,658.5,-1.41,19.0,17.0,8.3,11:12:52,28.807333,n,77.260666,e,9,3627.8
1124,16:42:54,658.1,-1.41,19.0,16.9,8.3,_,_,_,_,_,9,3627.8
1125,16:42:55,657.4,-1.48,19.1,16.8,8.3,_,_,_,_,_,9,3627.8
1126,16:42:56,657.0,-1.43,19.0,16.6,8.3,_,_,_,_,_,9,3627.8
1127,16:42:57,656.5,-1.41,19.1,16.4,8.3,11:12:55,28.807499,n,77.261337,e,10,3651.1
1128,16:42:57,656.1,-1.43,19.0,16.3,8.3,11:12:56,28.807499,n,77.261497,e,10,3651.1
1129,16:42:58,655.7,-1.5,19.0,16.1,8.3,_,_,_,_,_,10,3651.1
1130,16:42:59,655.4,-1.48,19.0,16.0,8.3,_,_,_,_,_,10,3651.1
1131,16:43:00,655.2,-1.48,19.0,16.0,8.3,_,_,_,_,_,10,3651.1
1132,16:43:01,654.8,-1.43,19.0,15.8,8.2,11:12:59,28.807667,n,77.261833,e,10,3671.6
1133,16:43:01,654.5,-1.55,19.0,15.7,8.3,11:13:00,28.807667,n,77.262169,e,10,3671.6
1134,16:43:02,654.1,-1.57,19.0,15.5,8.3,_,_,_,_,_,10,3671.6
1135,16:43:03,653.7,-1.55,19.0,15.4,8.3,11:13:01,28.807667,n,77.262169,e,10,3671.6
1136,16:43:04,653.4,-1.48,19.0,15.3,8.3,_,_,_,_,_,10,3671.6
1137,16:43:05,653.0,-1.5,19.0,15.2,8.3,11:13:03,28.807833,n,77.262665,e,10,3694.0
1138,16:43:05,652.7,-1.48,19.0,15.0,8.3,11:13:04,28.807833,n,77.262833,e,10,3694.0
1139,16:43:06,652.3,-1.43,19.0,15.0,8.3,_,_,_,_,_,10,3694.0
1140,16:43:07,652.4,-1.48,19.0,14.9,8.3,_,_,_,_,_,10,3694.0
